State,Date,Time,City,Vehicle_Type,Junction_Type,Peak_Hour,Weather_Condition,Lane_Count,Accident_Reported,Traffic_Light_Status,Day_Type,Congestion_Level,Vehicle_Count,Avg_Speed_km_h,Traffic_Situation,Road_Type
Haryana,15-01-2025,15.45,Ambala,Truck,T-Junction,No,Fog,5,Yes,Red,Weekday,Severe,280,50,Accident,Urban Road
Haryana,15-01-2025,16.00,Karnal,Bus,Roundabout,No,Sunny,3,No,Green,Weekday,Severe,229,45,Congested,Highway
Haryana,15-01-2025,16.15,Hisar,Two-Wheeler,T-Junction,No,Rain,6,Yes,Green,Weekday,Low,310,20,Accident,Urban Road
Haryana,15-01-2025,16.30,Faridabad,Bus,Roundabout,No,Clear,2,No,Amber,Weekday,Medium,109,39,Accident,Urban Road
Haryana,15-01-2025,16.45,Sonipat,Auto,Roundabout,No,Sunny,3,Yes,Green,Weekday,Low,535,30,Congested,Rural Road
Haryana,15-01-2025,17.00,Sonipat,Car,Roundabout,Yes,Cloudy,4,No,Green,Weekday,Medium,162,64,Accident,Rural Road
Haryana,15-01-2025,17.15,Sonipat,Bus,Roundabout,Yes,Fog,6,No,Amber,Weekday,High,493,68,Accident,Highway
Haryana,15-01-2025,17.30,Rohtak,Two-Wheeler,Roundabout,Yes,Clear,3,Yes,Red,Weekday,Severe,96,58,Congested,Rural Road
Haryana,15-01-2025,17.45,Kurukshetra,Auto,Crossroad,Yes,Cloudy,6,No,Amber,Weekday,High,376,20,Normal,Rural Road
Haryana,15-01-2025,18.00,Kurukshetra,Auto,Roundabout,Yes,Cloudy,3,Yes,Red,Weekday,Severe,431,34,Accident,Urban Road
Haryana,15-01-2025,18.15,Gurugram,Bus,T-Junction,Yes,Sunny,5,Yes,Amber,Weekday,Low,228,39,Accident,Urban Road
Haryana,15-01-2025,18.30,Gurugram,Bus,T-Junction,Yes,Clear,6,Yes,Amber,Weekday,Severe,175,61,Congested,Rural Road
Haryana,15-01-2025,18.45,Hisar,Car,Crossroad,Yes,Fog,6,Yes,Red,Weekday,High,427,46,Normal,Highway
Haryana,15-01-2025,19.00,Ambala,Auto,Roundabout,No,Cloudy,2,Yes,Red,Weekday,Low,70,43,Congested,Rural Road
Haryana,15-01-2025,19.15,Yamunanagar,Truck,Crossroad,No,Clear,6,No,Red,Weekday,Medium,599,35,Congested,Rural Road
Haryana,15-01-2025,19.30,Karnal,Two-Wheeler,Crossroad,No,Cloudy,3,Yes,Red,Weekday,Medium,182,27,Normal,Rural Road
Haryana,15-01-2025,19.45,Panipat,Bus,Roundabout,No,Sunny,6,No,Amber,Weekday,Severe,574,67,Accident,Rural Road
Haryana,15-01-2025,20.00,Kurukshetra,Bus,Roundabout,No,Clear,2,No,Amber,Weekday,Severe,497,51,Normal,Rural Road
Haryana,15-01-2025,20.15,Hisar,Auto,Roundabout,No,Rain,6,No,Green,Weekday,Severe,296,70,Accident,Highway
Haryana,15-01-2025,20.30,Ambala,Bus,T-Junction,No,Cloudy,6,No,Red,Weekday,Severe,495,32,Normal,Highway
Haryana,15-01-2025,20.45,Kurukshetra,Truck,Roundabout,No,Rain,5,Yes,Red,Weekday,Medium,480,48,Accident,Highway
Haryana,15-01-2025,21.00,Hisar,Auto,Crossroad,No,Clear,3,Yes,Red,Weekday,Medium,188,30,Congested,Rural Road
Haryana,15-01-2025,21.15,Panipat,Car,Crossroad,No,Fog,6,No,Red,Weekday,Low,541,62,Normal,Rural Road
Haryana,15-01-2025,21.30,Gurugram,Car,T-Junction,No,Rain,4,No,Green,Weekday,Medium,140,46,Congested,Rural Road
Haryana,15-01-2025,21.45,Karnal,Car,T-Junction,No,Rain,5,No,Amber,Weekday,Medium,295,33,Accident,Highway
Haryana,15-01-2025,22.00,Karnal,Auto,Crossroad,No,Cloudy,2,No,Red,Weekday,High,274,52,Normal,Urban Road
Haryana,15-01-2025,22.15,Kurukshetra,Bus,Roundabout,No,Rain,5,Yes,Amber,Weekday,Severe,109,54,Normal,Highway
Haryana,15-01-2025,22.30,Faridabad,Bus,T-Junction,No,Sunny,4,Yes,Green,Weekday,High,253,51,Congested,Highway
Haryana,15-01-2025,22.45,Yamunanagar,Truck,Crossroad,No,Cloudy,4,Yes,Green,Weekday,Low,215,68,Accident,Highway
Haryana,15-01-2025,23.00,Faridabad,Bus,Crossroad,No,Fog,4,No,Amber,Weekday,Severe,127,36,Accident,Rural Road
Haryana,15-01-2025,23.15,Kurukshetra,Truck,Roundabout,No,Cloudy,3,No,Red,Weekday,Severe,572,63,Accident,Urban Road
Haryana,15-01-2025,23.30,Ambala,Auto,Roundabout,No,Sunny,3,No,Amber,Weekday,High,535,34,Congested,Rural Road
Haryana,15-01-2025,23.45,Hisar,Truck,Roundabout,No,Rain,2,Yes,Green,Weekday,Medium,342,33,Congested,Highway
Haryana,16-01-2025,0.00,Sonipat,Auto,T-Junction,No,Rain,4,No,Amber,Weekday,Low,109,50,Congested,Rural Road
Haryana,16-01-2025,0.15,Gurugram,Bus,T-Junction,No,Cloudy,5,Yes,Amber,Weekday,Medium,278,32,Accident,Highway
Haryana,16-01-2025,0.30,Gurugram,Truck,Crossroad,No,Clear,4,No,Amber,Weekday,High,548,39,Congested,Highway
Haryana,16-01-2025,0.45,Hisar,Truck,Crossroad,No,Clear,3,No,Green,Weekday,High,437,25,Congested,Urban Road
Haryana,16-01-2025,1.00,Hisar,Two-Wheeler,T-Junction,No,Fog,2,Yes,Amber,Weekday,Low,307,22,Congested,Highway
Haryana,16-01-2025,1.15,Gurugram,Bus,Roundabout,No,Sunny,3,No,Amber,Weekday,Severe,175,37,Accident,Rural Road
Haryana,16-01-2025,1.30,Hisar,Two-Wheeler,Crossroad,No,Cloudy,3,Yes,Amber,Weekday,Medium,228,40,Accident,Rural Road
Haryana,16-01-2025,1.45,Yamunanagar,Auto,Roundabout,No,Cloudy,4,No,Amber,Weekday,Low,85,35,Accident,Rural Road
Haryana,16-01-2025,2.00,Ambala,Car,Crossroad,No,Cloudy,5,No,Red,Weekday,High,380,39,Accident,Urban Road
Haryana,16-01-2025,2.15,Karnal,Truck,Crossroad,No,Cloudy,4,Yes,Amber,Weekday,Low,587,59,Congested,Rural Road
Haryana,16-01-2025,2.30,Rohtak,Truck,Crossroad,No,Fog,4,No,Amber,Weekday,Low,588,64,Congested,Highway
Haryana,16-01-2025,2.45,Yamunanagar,Bus,Crossroad,No,Clear,4,No,Red,Weekday,High,149,35,Accident,Urban Road
Haryana,16-01-2025,3.00,Ambala,Car,Crossroad,No,Fog,2,No,Amber,Weekday,High,595,31,Congested,Rural Road
Haryana,16-01-2025,3.15,Gurugram,Car,Roundabout,No,Fog,4,No,Green,Weekday,Low,522,62,Accident,Urban Road
Haryana,16-01-2025,3.30,Karnal,Auto,Crossroad,No,Fog,5,No,Red,Weekday,Medium,331,59,Congested,Urban Road
Haryana,16-01-2025,3.45,Gurugram,Car,T-Junction,No,Clear,5,No,Amber,Weekday,Severe,583,68,Accident,Rural Road
Haryana,16-01-2025,4.00,Karnal,Car,T-Junction,No,Fog,3,No,Green,Weekday,Severe,134,53,Accident,Rural Road
Haryana,16-01-2025,4.15,Rohtak,Truck,T-Junction,No,Rain,2,No,Green,Weekday,Low,421,58,Normal,Rural Road
Haryana,16-01-2025,4.30,Gurugram,Truck,Crossroad,No,Fog,5,Yes,Amber,Weekday,Severe,239,61,Congested,Highway
Haryana,16-01-2025,4.45,Hisar,Auto,Crossroad,No,Sunny,3,No,Red,Weekday,High,64,22,Congested,Urban Road
Haryana,16-01-2025,5.00,Faridabad,Auto,T-Junction,No,Cloudy,3,Yes,Amber,Weekday,Medium,437,22,Normal,Rural Road
Haryana,16-01-2025,5.15,Karnal,Truck,T-Junction,No,Sunny,5,Yes,Amber,Weekday,Low,301,31,Accident,Rural Road
Haryana,16-01-2025,5.30,Yamunanagar,Bus,Crossroad,No,Rain,3,No,Red,Weekday,Medium,530,20,Congested,Urban Road
Haryana,16-01-2025,5.45,Rohtak,Truck,T-Junction,No,Fog,3,No,Red,Weekday,High,299,55,Normal,Urban Road
Haryana,16-01-2025,6.00,Rohtak,Auto,Roundabout,No,Cloudy,5,Yes,Red,Weekday,Medium,455,65,Normal,Highway
Haryana,16-01-2025,6.15,Faridabad,Two-Wheeler,Crossroad,No,Clear,5,No,Green,Weekday,Severe,334,38,Accident,Highway
Haryana,16-01-2025,6.30,Kurukshetra,Two-Wheeler,Roundabout,No,Sunny,3,Yes,Amber,Weekday,Low,268,31,Congested,Highway
Haryana,16-01-2025,6.45,Rohtak,Car,T-Junction,No,Sunny,4,No,Amber,Weekday,Severe,113,43,Accident,Rural Road
Haryana,16-01-2025,7.00,Sonipat,Auto,Crossroad,No,Rain,3,Yes,Amber,Weekday,Medium,133,22,Congested,Urban Road
Haryana,16-01-2025,7.15,Kurukshetra,Two-Wheeler,T-Junction,No,Sunny,3,No,Amber,Weekday,High,554,57,Congested,Rural Road
Haryana,16-01-2025,7.30,Yamunanagar,Two-Wheeler,Crossroad,No,Cloudy,2,Yes,Amber,Weekday,Severe,193,50,Normal,Urban Road
Haryana,16-01-2025,7.45,Sonipat,Bus,T-Junction,No,Fog,4,No,Amber,Weekday,Severe,369,39,Normal,Highway
Haryana,16-01-2025,8.00,Hisar,Two-Wheeler,Crossroad,Yes,Cloudy,6,No,Red,Weekday,High,501,32,Congested,Urban Road
Haryana,16-01-2025,8.15,Sonipat,Car,Roundabout,Yes,Rain,6,No,Green,Weekday,High,124,22,Normal,Urban Road
Haryana,16-01-2025,8.30,Karnal,Bus,Crossroad,Yes,Sunny,6,Yes,Amber,Weekday,Severe,86,37,Normal,Rural Road
Haryana,16-01-2025,8.45,Panipat,Bus,T-Junction,Yes,Clear,4,Yes,Amber,Weekday,Medium,129,28,Accident,Rural Road
Haryana,16-01-2025,9.00,Rohtak,Two-Wheeler,T-Junction,Yes,Rain,2,Yes,Amber,Weekday,High,296,29,Accident,Urban Road
Haryana,16-01-2025,9.15,Sonipat,Auto,Roundabout,Yes,Cloudy,3,Yes,Red,Weekday,Severe,422,20,Congested,Highway
Haryana,16-01-2025,9.30,Yamunanagar,Truck,Crossroad,Yes,Cloudy,6,Yes,Red,Weekday,Medium,57,70,Congested,Rural Road
Haryana,16-01-2025,9.45,Panipat,Auto,T-Junction,Yes,Sunny,4,Yes,Red,Weekday,Low,411,28,Accident,Urban Road
Haryana,16-01-2025,10.00,Rohtak,Auto,Roundabout,No,Sunny,4,No,Red,Weekday,Low,190,48,Accident,Rural Road
Haryana,16-01-2025,10.15,Panipat,Two-Wheeler,T-Junction,No,Rain,4,Yes,Amber,Weekday,Low,193,56,Accident,Rural Road
Haryana,16-01-2025,10.30,Hisar,Bus,Crossroad,No,Fog,5,No,Green,Weekday,High,127,55,Congested,Rural Road
Haryana,16-01-2025,10.45,Panipat,Truck,Roundabout,No,Fog,6,Yes,Green,Weekday,High,249,53,Congested,Rural Road
Haryana,16-01-2025,11.00,Karnal,Auto,T-Junction,No,Clear,2,No,Red,Weekday,Low,160,49,Accident,Rural Road
Haryana,16-01-2025,11.15,Yamunanagar,Car,T-Junction,No,Clear,3,Yes,Red,Weekday,High,449,61,Accident,Highway
Haryana,16-01-2025,11.30,Sonipat,Bus,Crossroad,No,Clear,3,Yes,Green,Weekday,Severe,85,49,Accident,Urban Road
Haryana,16-01-2025,11.45,Yamunanagar,Bus,Crossroad,No,Clear,3,Yes,Red,Weekday,Medium,196,21,Normal,Rural Road
Haryana,16-01-2025,12.00,Hisar,Two-Wheeler,T-Junction,No,Fog,4,Yes,Green,Weekday,Medium,84,40,Congested,Rural Road
Haryana,16-01-2025,12.15,Ambala,Bus,T-Junction,No,Sunny,5,No,Amber,Weekday,Medium,484,38,Normal,Rural Road
Haryana,16-01-2025,12.30,Gurugram,Two-Wheeler,Roundabout,No,Clear,4,Yes,Red,Weekday,Low,219,31,Accident,Highway
Haryana,16-01-2025,12.45,Kurukshetra,Car,Roundabout,No,Cloudy,6,Yes,Green,Weekday,High,503,51,Normal,Highway
Haryana,16-01-2025,13.00,Karnal,Bus,T-Junction,No,Fog,3,Yes,Amber,Weekday,High,75,25,Accident,Rural Road
Haryana,16-01-2025,13.15,Faridabad,Two-Wheeler,Roundabout,No,Clear,3,No,Amber,Weekday,High,92,65,Accident,Urban Road
Haryana,16-01-2025,13.30,Yamunanagar,Auto,T-Junction,No,Sunny,3,Yes,Red,Weekday,Low,544,26,Normal,Rural Road
Haryana,16-01-2025,13.45,Kurukshetra,Two-Wheeler,Roundabout,No,Sunny,6,No,Red,Weekday,Medium,557,63,Congested,Rural Road
Haryana,16-01-2025,14.00,Kurukshetra,Car,T-Junction,No,Rain,5,Yes,Red,Weekday,Medium,433,66,Congested,Highway
Haryana,16-01-2025,14.15,Sonipat,Car,Crossroad,No,Clear,2,Yes,Red,Weekday,Low,586,36,Accident,Rural Road
Haryana,16-01-2025,14.30,Ambala,Car,Roundabout,No,Clear,2,No,Green,Weekday,Severe,368,66,Congested,Urban Road
Haryana,16-01-2025,14.45,Faridabad,Auto,Crossroad,No,Clear,2,No,Amber,Weekday,High,489,56,Normal,Highway
Haryana,16-01-2025,15.00,Yamunanagar,Auto,Roundabout,No,Clear,2,No,Green,Weekday,Medium,523,58,Normal,Highway
Haryana,16-01-2025,15.15,Karnal,Auto,T-Junction,No,Clear,5,Yes,Amber,Weekday,Medium,357,39,Normal,Highway
Haryana,16-01-2025,15.30,Hisar,Two-Wheeler,Roundabout,No,Cloudy,5,Yes,Amber,Weekday,Low,450,31,Accident,Rural Road
Haryana,16-01-2025,15.45,Rohtak,Two-Wheeler,T-Junction,No,Rain,5,No,Red,Weekday,High,365,31,Normal,Urban Road
Haryana,16-01-2025,16.00,Panipat,Two-Wheeler,Roundabout,No,Cloudy,5,No,Amber,Weekday,Severe,115,60,Congested,Highway
Haryana,16-01-2025,16.15,Gurugram,Truck,Crossroad,No,Clear,5,No,Green,Weekday,High,207,42,Congested,Rural Road
Haryana,16-01-2025,16.30,Sonipat,Two-Wheeler,Roundabout,No,Clear,2,Yes,Red,Weekday,High,192,28,Accident,Urban Road
Haryana,16-01-2025,16.45,Gurugram,Bus,Roundabout,No,Sunny,6,No,Green,Weekday,High,111,57,Congested,Highway
Haryana,16-01-2025,17.00,Gurugram,Truck,T-Junction,Yes,Rain,2,No,Green,Weekday,Severe,390,65,Normal,Highway
Haryana,16-01-2025,17.15,Kurukshetra,Two-Wheeler,Crossroad,Yes,Rain,2,No,Green,Weekday,Medium,441,63,Congested,Urban Road
Haryana,16-01-2025,17.30,Kurukshetra,Bus,T-Junction,Yes,Rain,4,No,Green,Weekday,Low,173,56,Accident,Highway
Haryana,16-01-2025,17.45,Hisar,Two-Wheeler,T-Junction,Yes,Rain,5,Yes,Red,Weekday,High,403,60,Congested,Rural Road
Haryana,16-01-2025,18.00,Gurugram,Two-Wheeler,T-Junction,Yes,Fog,6,Yes,Amber,Weekday,Low,152,58,Congested,Urban Road
Haryana,16-01-2025,18.15,Hisar,Car,Crossroad,Yes,Clear,5,Yes,Amber,Weekday,Severe,62,35,Normal,Highway
Haryana,16-01-2025,18.30,Faridabad,Car,T-Junction,Yes,Clear,6,No,Red,Weekday,High,430,34,Normal,Highway
Haryana,16-01-2025,18.45,Yamunanagar,Truck,Crossroad,Yes,Clear,6,Yes,Amber,Weekday,Severe,210,23,Congested,Rural Road
Haryana,16-01-2025,19.00,Karnal,Truck,Crossroad,No,Cloudy,4,No,Amber,Weekday,High,592,24,Congested,Rural Road
Haryana,16-01-2025,19.15,Sonipat,Two-Wheeler,Crossroad,No,Clear,5,Yes,Red,Weekday,High,555,54,Normal,Highway
Haryana,16-01-2025,19.30,Rohtak,Auto,Roundabout,No,Fog,3,Yes,Red,Weekday,High,585,57,Normal,Urban Road
Haryana,16-01-2025,19.45,Rohtak,Two-Wheeler,Roundabout,No,Sunny,6,Yes,Green,Weekday,Medium,272,39,Congested,Highway
Haryana,16-01-2025,20.00,Yamunanagar,Two-Wheeler,Crossroad,No,Rain,2,Yes,Amber,Weekday,Severe,453,68,Normal,Rural Road
Haryana,16-01-2025,20.15,Rohtak,Two-Wheeler,T-Junction,No,Sunny,6,No,Green,Weekday,Severe,128,61,Normal,Urban Road
Haryana,16-01-2025,20.30,Panipat,Bus,Crossroad,No,Clear,2,No,Green,Weekday,High,285,65,Accident,Urban Road
Haryana,16-01-2025,20.45,Hisar,Auto,Roundabout,No,Clear,5,Yes,Red,Weekday,Severe,347,48,Accident,Urban Road
Haryana,16-01-2025,21.00,Kurukshetra,Two-Wheeler,T-Junction,No,Fog,2,No,Red,Weekday,Severe,91,25,Accident,Highway
Haryana,16-01-2025,21.15,Kurukshetra,Auto,T-Junction,No,Cloudy,5,No,Amber,Weekday,Medium,446,21,Accident,Urban Road
Haryana,16-01-2025,21.30,Sonipat,Auto,T-Junction,No,Fog,3,Yes,Green,Weekday,Medium,518,58,Accident,Highway
Haryana,16-01-2025,21.45,Ambala,Truck,Crossroad,No,Sunny,6,No,Red,Weekday,Medium,406,47,Normal,Highway
Haryana,16-01-2025,22.00,Yamunanagar,Bus,Crossroad,No,Sunny,5,Yes,Amber,Weekday,Medium,222,40,Normal,Urban Road
Haryana,16-01-2025,22.15,Ambala,Bus,T-Junction,No,Sunny,3,Yes,Green,Weekday,High,78,32,Normal,Rural Road
Haryana,16-01-2025,22.30,Yamunanagar,Two-Wheeler,T-Junction,No,Rain,5,Yes,Red,Weekday,Severe,289,22,Accident,Urban Road
Haryana,16-01-2025,22.45,Karnal,Car,T-Junction,No,Rain,4,No,Red,Weekday,Medium,159,50,Normal,Highway
Haryana,16-01-2025,23.00,Rohtak,Car,Crossroad,No,Sunny,4,No,Amber,Weekday,High,276,51,Normal,Urban Road
Haryana,16-01-2025,23.15,Kurukshetra,Auto,Roundabout,No,Sunny,3,Yes,Red,Weekday,Medium,503,23,Normal,Highway
Haryana,16-01-2025,23.30,Kurukshetra,Two-Wheeler,Roundabout,No,Cloudy,6,Yes,Green,Weekday,Low,550,51,Normal,Highway
Haryana,16-01-2025,23.45,Karnal,Two-Wheeler,T-Junction,No,Sunny,6,Yes,Green,Weekday,High,247,44,Congested,Urban Road
Haryana,17-01-2025,0.00,Karnal,Two-Wheeler,Crossroad,No,Cloudy,3,No,Red,Weekday,High,97,50,Congested,Urban Road
Haryana,17-01-2025,0.15,Faridabad,Car,Roundabout,No,Fog,5,No,Amber,Weekday,Low,598,43,Accident,Rural Road
Haryana,17-01-2025,0.30,Karnal,Truck,T-Junction,No,Sunny,2,Yes,Green,Weekday,High,192,62,Normal,Highway
Haryana,17-01-2025,0.45,Panipat,Auto,Crossroad,No,Rain,5,Yes,Green,Weekday,High,202,28,Congested,Highway
Haryana,17-01-2025,1.00,Panipat,Car,Crossroad,No,Clear,3,No,Amber,Weekday,Medium,369,39,Normal,Highway
Haryana,17-01-2025,1.15,Faridabad,Truck,T-Junction,No,Sunny,5,No,Amber,Weekday,Severe,378,53,Congested,Rural Road
Haryana,17-01-2025,1.30,Hisar,Auto,Crossroad,No,Fog,2,Yes,Green,Weekday,Low,465,52,Accident,Highway
Haryana,17-01-2025,1.45,Rohtak,Two-Wheeler,T-Junction,No,Clear,4,Yes,Red,Weekday,Severe,103,24,Normal,Urban Road
Haryana,17-01-2025,2.00,Sonipat,Auto,T-Junction,No,Rain,2,No,Green,Weekday,High,563,46,Congested,Urban Road
Haryana,17-01-2025,2.15,Hisar,Car,T-Junction,No,Sunny,3,No,Green,Weekday,Severe,244,25,Congested,Urban Road
Haryana,17-01-2025,2.30,Faridabad,Auto,T-Junction,No,Clear,2,No,Red,Weekday,High,103,35,Congested,Rural Road
Haryana,17-01-2025,2.45,Ambala,Bus,T-Junction,No,Cloudy,6,No,Amber,Weekday,Low,333,68,Accident,Rural Road
Haryana,17-01-2025,3.00,Karnal,Truck,T-Junction,No,Sunny,5,Yes,Green,Weekday,High,206,60,Accident,Highway
Haryana,17-01-2025,3.15,Karnal,Car,Roundabout,No,Clear,6,Yes,Red,Weekday,Severe,411,59,Congested,Urban Road
Haryana,17-01-2025,3.30,Karnal,Car,T-Junction,No,Sunny,6,Yes,Green,Weekday,High,123,66,Accident,Highway
Haryana,17-01-2025,3.45,Hisar,Car,Crossroad,No,Fog,3,Yes,Green,Weekday,Low,62,62,Accident,Rural Road
Haryana,17-01-2025,4.00,Ambala,Auto,Roundabout,No,Cloudy,5,No,Red,Weekday,Severe,490,31,Normal,Rural Road
Haryana,17-01-2025,4.15,Karnal,Auto,Crossroad,No,Fog,2,No,Green,Weekday,Low,314,70,Normal,Highway
Haryana,17-01-2025,4.30,Gurugram,Auto,Crossroad,No,Clear,3,No,Red,Weekday,High,399,69,Normal,Rural Road
Haryana,17-01-2025,4.45,Sonipat,Two-Wheeler,T-Junction,No,Sunny,5,Yes,Red,Weekday,Severe,68,22,Normal,Rural Road
Haryana,17-01-2025,5.00,Kurukshetra,Truck,Crossroad,No,Clear,3,Yes,Amber,Weekday,Medium,204,25,Congested,Urban Road
Haryana,17-01-2025,5.15,Hisar,Two-Wheeler,Roundabout,No,Clear,5,No,Green,Weekday,Low,385,31,Accident,Urban Road
Haryana,17-01-2025,5.30,Karnal,Auto,Roundabout,No,Fog,5,Yes,Red,Weekday,Medium,510,67,Accident,Highway
Haryana,17-01-2025,5.45,Hisar,Two-Wheeler,T-Junction,No,Sunny,3,No,Red,Weekday,Severe,456,32,Normal,Urban Road
Haryana,17-01-2025,6.00,Gurugram,Car,Roundabout,No,Clear,5,No,Red,Weekday,Medium,381,46,Normal,Urban Road
Haryana,17-01-2025,6.15,Hisar,Truck,Roundabout,No,Cloudy,5,No,Green,Weekday,High,467,31,Congested,Highway
Haryana,17-01-2025,6.30,Faridabad,Two-Wheeler,Crossroad,No,Rain,3,Yes,Red,Weekday,Low,71,49,Congested,Urban Road
Haryana,17-01-2025,6.45,Rohtak,Bus,Roundabout,No,Sunny,6,No,Green,Weekday,High,183,33,Accident,Rural Road
Haryana,17-01-2025,7.00,Hisar,Car,Roundabout,No,Fog,2,Yes,Amber,Weekday,High,199,46,Normal,Urban Road
Haryana,17-01-2025,7.15,Hisar,Auto,Roundabout,No,Rain,3,No,Red,Weekday,Medium,444,32,Accident,Rural Road
Haryana,17-01-2025,7.30,Kurukshetra,Two-Wheeler,Crossroad,No,Sunny,4,Yes,Red,Weekday,Medium,475,51,Congested,Urban Road
Haryana,17-01-2025,7.45,Sonipat,Auto,T-Junction,No,Rain,3,Yes,Green,Weekday,Low,572,33,Congested,Rural Road
Haryana,17-01-2025,8.00,Ambala,Car,Roundabout,Yes,Cloudy,4,No,Green,Weekday,High,201,38,Accident,Highway
Haryana,17-01-2025,8.15,Karnal,Truck,Roundabout,Yes,Sunny,3,No,Red,Weekday,Medium,178,32,Congested,Rural Road
Haryana,17-01-2025,8.30,Faridabad,Car,Roundabout,Yes,Fog,4,No,Red,Weekday,Low,142,55,Normal,Rural Road
Haryana,17-01-2025,8.45,Kurukshetra,Car,Crossroad,Yes,Rain,3,No,Red,Weekday,Medium,351,39,Congested,Urban Road
Haryana,17-01-2025,9.00,Faridabad,Bus,Crossroad,Yes,Fog,6,No,Green,Weekday,Medium,356,37,Congested,Rural Road
Haryana,17-01-2025,9.15,Sonipat,Bus,Roundabout,Yes,Rain,3,Yes,Red,Weekday,Low,141,55,Accident,Rural Road
Haryana,17-01-2025,9.30,Karnal,Car,T-Junction,Yes,Sunny,6,No,Green,Weekday,Severe,240,69,Normal,Urban Road
Haryana,17-01-2025,9.45,Hisar,Bus,Crossroad,Yes,Cloudy,6,Yes,Red,Weekday,Low,69,67,Congested,Urban Road
Haryana,17-01-2025,10.00,Hisar,Auto,T-Junction,No,Clear,4,No,Red,Weekday,Medium,100,55,Accident,Urban Road
Haryana,17-01-2025,10.15,Ambala,Auto,Crossroad,No,Sunny,5,No,Green,Weekday,Medium,512,27,Normal,Highway
Haryana,17-01-2025,10.30,Faridabad,Bus,Roundabout,No,Rain,3,No,Green,Weekday,High,57,54,Accident,Rural Road
Haryana,17-01-2025,10.45,Karnal,Car,Crossroad,No,Fog,3,Yes,Amber,Weekday,Medium,302,45,Normal,Urban Road
Haryana,17-01-2025,11.00,Karnal,Bus,T-Junction,No,Sunny,3,Yes,Amber,Weekday,Severe,227,34,Congested,Urban Road
Haryana,17-01-2025,11.15,Karnal,Two-Wheeler,Crossroad,No,Rain,6,No,Amber,Weekday,High,95,31,Congested,Rural Road
Haryana,17-01-2025,11.30,Kurukshetra,Two-Wheeler,T-Junction,No,Clear,4,Yes,Red,Weekday,Low,313,41,Normal,Rural Road
Haryana,17-01-2025,11.45,Gurugram,Auto,Roundabout,No,Cloudy,2,No,Red,Weekday,High,538,36,Normal,Rural Road
Haryana,17-01-2025,12.00,Sonipat,Car,Crossroad,No,Clear,5,Yes,Green,Weekday,Severe,342,47,Normal,Urban Road
Haryana,17-01-2025,12.15,Panipat,Two-Wheeler,T-Junction,No,Clear,6,No,Green,Weekday,High,130,41,Accident,Rural Road
Haryana,17-01-2025,12.30,Karnal,Auto,T-Junction,No,Sunny,4,No,Green,Weekday,High,528,28,Normal,Urban Road
Haryana,17-01-2025,12.45,Rohtak,Car,Crossroad,No,Rain,5,Yes,Red,Weekday,Medium,245,65,Congested,Urban Road
Haryana,17-01-2025,13.00,Ambala,Truck,Roundabout,No,Clear,6,No,Amber,Weekday,High,266,42,Congested,Rural Road
Haryana,17-01-2025,13.15,Rohtak,Truck,T-Junction,No,Sunny,4,No,Amber,Weekday,Severe,234,68,Congested,Urban Road
Haryana,17-01-2025,13.30,Hisar,Car,T-Junction,No,Cloudy,4,No,Amber,Weekday,Low,552,46,Normal,Highway
Haryana,17-01-2025,13.45,Panipat,Auto,Crossroad,No,Rain,2,No,Red,Weekday,Medium,478,46,Accident,Highway
Haryana,17-01-2025,14.00,Rohtak,Two-Wheeler,Roundabout,No,Sunny,6,Yes,Red,Weekday,Medium,510,45,Normal,Urban Road
Haryana,17-01-2025,14.15,Panipat,Truck,T-Junction,No,Cloudy,3,Yes,Amber,Weekday,High,243,31,Normal,Rural Road
Haryana,17-01-2025,14.30,Sonipat,Car,Roundabout,No,Sunny,5,No,Green,Weekday,Medium,332,42,Normal,Rural Road
Haryana,17-01-2025,14.45,Rohtak,Two-Wheeler,Crossroad,No,Sunny,5,No,Red,Weekday,Low,563,56,Normal,Highway
Haryana,17-01-2025,15.00,Ambala,Two-Wheeler,Crossroad,No,Fog,2,No,Green,Weekday,High,332,31,Normal,Highway
Haryana,17-01-2025,15.15,Sonipat,Bus,Crossroad,No,Rain,4,No,Amber,Weekday,High,262,65,Congested,Urban Road
Haryana,17-01-2025,15.30,Ambala,Car,Crossroad,No,Clear,5,No,Amber,Weekday,Severe,258,21,Normal,Rural Road
Haryana,17-01-2025,15.45,Sonipat,Bus,Roundabout,No,Sunny,5,Yes,Red,Weekday,Severe,161,36,Normal,Rural Road
Haryana,17-01-2025,16.00,Yamunanagar,Truck,T-Junction,No,Cloudy,6,No,Amber,Weekday,Severe,142,67,Accident,Urban Road
Haryana,17-01-2025,16.15,Hisar,Truck,Roundabout,No,Sunny,5,Yes,Green,Weekday,Severe,350,50,Congested,Urban Road
Haryana,17-01-2025,16.30,Kurukshetra,Auto,T-Junction,No,Cloudy,2,Yes,Amber,Weekday,Severe,436,43,Congested,Urban Road
Haryana,17-01-2025,16.45,Ambala,Two-Wheeler,Crossroad,No,Rain,6,Yes,Red,Weekday,Severe,344,39,Congested,Highway
Haryana,17-01-2025,17.00,Panipat,Truck,T-Junction,Yes,Cloudy,2,Yes,Red,Weekday,High,309,39,Accident,Highway
Haryana,17-01-2025,17.15,Kurukshetra,Bus,Roundabout,Yes,Fog,5,No,Amber,Weekday,Medium,449,66,Congested,Urban Road
